Person Name,Person ID,Date,Start,End
Houston Riess,3,30.10.2012,17:21,22:07
Houston Riess,3,30.10.2012,03:21,03:21
Chana Crowther,4,30.10.2012,17:21,20:59
Chana Crowther,4,30.10.2012,03:21,03:21
Aleisha Lige,5,30.10.2012,17:21,23:46
Modesto Melody,6,30.10.2012,17:21,05:16
Hassan Lindstedt,7,30.10.2012,17:21,05:11
Elwood Quarles,8,30.10.2012,17:21,20:00
Elwood Quarles,8,30.10.2012,03:21,03:21
Marci Luckett,9,30.10.2012,17:21,01:04
Virgilio Godby,10,30.10.2012,17:21,03:46
Virgilio Godby,10,30.10.2012,03:21,03:21
Curtis Duden,11,30.10.2012,17:21,22:04
Kristina Marrinan,12,30.10.2012,17:21,21:15
Kristina Marrinan,12,30.10.2012,03:21,03:21
Felisa Diver,13,30.10.2012,17:21,04:21
Felisa Diver,13,30.10.2012,03:21,03:21
Lilli Brockington,1,31.10.2012,17:21,23:18
Lilli Brockington,1,31.10.2012,03:21,03:21
Wenona Endsley,2,31.10.2012,17:21,22:13
Wenona Endsley,2,31.10.2012,03:21,03:21
Houston Riess,3,31.10.2012,17:21,03:03
Houston Riess,3,31.10.2012,03:21,03:21
Chana Crowther,4,31.10.2012,17:21,21:44
Aleisha Lige,5,31.10.2012,17:21,19:42
Modesto Melody,6,31.10.2012,17:21,21:39
Modesto Melody,6,31.10.2012,03:21,03:21
Hassan Lindstedt,7,31.10.2012,17:21,21:41
Hassan Lindstedt,7,31.10.2012,03:21,03:21
Elwood Quarles,8,31.10.2012,17:21,03:57
Marci Luckett,9,31.10.2012,17:21,20:00
Marci Luckett,9,31.10.2012,03:21,03:21
Virgilio Godby,10,31.10.2012,17:21,01:54
Virgilio Godby,10,31.10.2012,03:21,03:21
Curtis Duden,11,31.10.2012,17:21,20:00
Kristina Marrinan,12,31.10.2012,17:21,22:07
Felisa Diver,13,31.10.2012,17:21,05:10
Felisa Diver,13,31.10.2012,03:21,03:21
Lilli Brockington,1,1.11.2012,17:21,23:42
Wenona Endsley,2,1.11.2012,17:21,19:59
Houston Riess,3,1.11.2012,17:21,01:15
Houston Riess,3,1.11.2012,03:21,03:21
Chana Crowther,4,1.11.2012,17:21,04:03
Chana Crowther,4,1.11.2012,03:21,03:21
Aleisha Lige,5,1.11.2012,17:21,20:45
Aleisha Lige,5,1.11.2012,03:21,03:21
Modesto Melody,6,1.11.2012,17:21,02:24
Hassan Lindstedt,7,1.11.2012,17:21,19:52
Elwood Quarles,8,1.11.2012,17:21,23:25
Marci Luckett,9,1.11.2012,17:21,23:47
Marci Luckett,9,1.11.2012,03:21,03:21
Virgilio Godby,10,1.11.2012,17:21,20:38
Lilli Brockington,1,2.11.2012,17:21,02:14
Lilli Brockington,1,2.11.2012,03:21,03:21
Wenona Endsley,2,2.11.2012,17:21,21:37
Houston Riess,3,2.11.2012,17:21,04:17
Houston Riess,3,2.11.2012,03:21,03:21
Chana Crowther,4,2.11.2012,17:21,22:38
Aleisha Lige,5,2.11.2012,17:21,19:36
Modesto Melody,6,2.11.2012,17:21,21:39
Hassan Lindstedt,7,2.11.2012,17:21,01:55
Hassan Lindstedt,7,2.11.2012,03:21,03:21
Elwood Quarles,8,2.11.2012,17:21,02:49
Elwood Quarles,8,2.11.2012,03:21,03:21
Marci Luckett,9,2.11.2012,17:21,01:27
Virgilio Godby,10,2.11.2012,17:21,05:21
Curtis Duden,11,2.11.2012,17:21,05:18
Kristina Marrinan,12,2.11.2012,17:21,22:00
Felisa Diver,13,2.11.2012,17:21,20:53
Felisa Diver,13,2.11.2012,03:21,03:21
Dalia Hoak,14,2.11.2012,17:21,23:26
Shiloh Weis,15,2.11.2012,17:21,20:41
Lilli Brockington,1,3.11.2012,17:21,01:10
Lilli Brockington,1,3.11.2012,03:21,03:21
Wenona Endsley,2,3.11.2012,17:21,03:22
Houston Riess,3,3.11.2012,17:21,21:17
Chana Crowther,4,3.11.2012,17:21,21:57
Chana Crowther,4,3.11.2012,03:21,03:21
Aleisha Lige,5,3.11.2012,17:21,21:09
Aleisha Lige,5,3.11.2012,03:21,03:21
Modesto Melody,6,3.11.2012,17:21,21:33
Modesto Melody,6,3.11.2012,03:21,03:21
Hassan Lindstedt,7,3.11.2012,17:21,19:28
Elwood Quarles,8,3.11.2012,17:21,03:04
Elwood Quarles,8,3.11.2012,03:21,03:21
Marci Luckett,9,3.11.2012,17:21,21:46
Virgilio Godby,10,3.11.2012,17:21,22:21
Curtis Duden,11,3.11.2012,17:21,21:38
Lilli Brockington,1,4.11.2012,17:21,23:40
Wenona Endsley,2,4.11.2012,17:21,21:07
Houston Riess,3,4.11.2012,17:21,20:00
Houston Riess,3,4.11.2012,03:21,03:21
Chana Crowther,4,4.11.2012,17:21,20:09
Aleisha Lige,5,4.11.2012,17:21,19:50
Aleisha Lige,5,4.11.2012,03:21,03:21
Modesto Melody,6,4.11.2012,17:21,22:28
Hassan Lindstedt,7,4.11.2012,17:21,22:19
Hassan Lindstedt,7,4.11.2012,03:21,03:21
Elwood Quarles,8,4.11.2012,17:21,00:44
Marci Luckett,9,4.11.2012,17:21,20:25
Marci Luckett,9,4.11.2012,03:21,03:21
Virgilio Godby,10,4.11.2012,17:21,03:23
Virgilio Godby,10,4.11.2012,03:21,03:21
Curtis Duden,11,4.11.2012,17:21,21:06
Kristina Marrinan,12,4.11.2012,17:21,23:18
Kristina Marrinan,12,4.11.2012,03:21,03:21
Lilli Brockington,1,5.11.2012,17:21,03:52
Wenona Endsley,2,5.11.2012,17:21,03:10
Wenona Endsley,2,5.11.2012,03:21,03:21
Houston Riess,3,5.11.2012,17:21,04:26
Houston Riess,3,5.11.2012,03:21,03:21
Chana Crowther,4,5.11.2012,17:21,21:20
Aleisha Lige,5,5.11.2012,17:21,03:00
Modesto Melody,6,5.11.2012,17:21,21:13
Modesto Melody,6,5.11.2012,03:21,03:21
Hassan Lindstedt,7,5.11.2012,17:21,00:37
Elwood Quarles,8,5.11.2012,17:21,19:59
Elwood Quarles,8,5.11.2012,03:21,03:21
Marci Luckett,9,5.11.2012,17:21,01:38
Virgilio Godby,10,5.11.2012,17:21,22:33
Virgilio Godby,10,5.11.2012,03:21,03:21
Curtis Duden,11,5.11.2012,17:21,19:52
Lilli Brockington,1,6.11.2012,17:21,02:31
Lilli Brockington,1,6.11.2012,03:21,03:21
Wenona Endsley,2,6.11.2012,17:21,02:42
Houston Riess,3,6.11.2012,17:21,23:49
Houston Riess,3,6.11.2012,03:21,03:21
Chana Crowther,4,6.11.2012,17:21,22:35
Chana Crowther,4,6.11.2012,03:21,03:21
Aleisha Lige,5,6.11.2012,17:21,22:22
Aleisha Lige,5,6.11.2012,03:21,03:21
Modesto Melody,6,6.11.2012,17:21,00:36
Hassan Lindstedt,7,6.11.2012,17:21,20:12
Elwood Quarles,8,6.11.2012,17:21,02:10
Elwood Quarles,8,6.11.2012,03:21,03:21
Marci Luckett,9,6.11.2012,17:21,22:19
Virgilio Godby,10,6.11.2012,17:21,01:23
Virgilio Godby,10,6.11.2012,03:21,03:21
Curtis Duden,11,6.11.2012,17:21,01:20
Curtis Duden,11,6.11.2012,03:21,03:21
Kristina Marrinan,12,6.11.2012,17:21,02:50
Kristina Marrinan,12,6.11.2012,03:21,03:21
Felisa Diver,13,6.11.2012,17:21,23:03
Lilli Brockington,1,7.11.2012,17:21,02:19
Wenona Endsley,2,7.11.2012,17:21,23:07
Wenona Endsley,2,7.11.2012,03:21,03:21
Houston Riess,3,7.11.2012,17:21,03:41
Houston Riess,3,7.11.2012,03:21,03:21
Chana Crowther,4,7.11.2012,17:21,02:22
Chana Crowther,4,7.11.2012,03:21,03:21
Aleisha Lige,5,7.11.2012,17:21,04:32
Modesto Melody,6,7.11.2012,17:21,03:51
Hassan Lindstedt,7,7.11.2012,17:21,01:45
Hassan Lindstedt,7,7.11.2012,03:21,03:21
Elwood Quarles,8,7.11.2012,17:21,22:19
Marci Luckett,9,7.11.2012,17:21,21:08
Marci Luckett,9,7.11.2012,03:21,03:21
Virgilio Godby,10,7.11.2012,17:21,22:47
Virgilio Godby,10,7.11.2012,03:21,03:21
Curtis Duden,11,7.11.2012,17:21,02:11
Curtis Duden,11,7.11.2012,03:21,03:21
Kristina Marrinan,12,7.11.2012,17:21,02:33
Kristina Marrinan,12,7.11.2012,03:21,03:21
Felisa Diver,13,7.11.2012,17:21,02:36
Lilli Brockington,1,8.11.2012,17:21,02:24
Lilli Brockington,1,8.11.2012,03:21,03:21
Wenona Endsley,2,8.11.2012,17:21,21:50
Wenona Endsley,2,8.11.2012,03:21,03:21
Houston Riess,3,8.11.2012,17:21,02:58
Chana Crowther,4,8.11.2012,17:21,02:28
Aleisha Lige,5,8.11.2012,17:21,21:52
Modesto Melody,6,8.11.2012,17:21,04:40
Modesto Melody,6,8.11.2012,03:21,03:21
Hassan Lindstedt,7,8.11.2012,17:21,00:33
Elwood Quarles,8,8.11.2012,17:21,01:34
Elwood Quarles,8,8.11.2012,03:21,03:21
Marci Luckett,9,8.11.2012,17:21,19:58
Virgilio Godby,10,8.11.2012,17:21,20:18
Virgilio Godby,10,8.11.2012,03:21,03:21
Curtis Duden,11,8.11.2012,17:21,20:45
Kristina Marrinan,12,8.11.2012,17:21,05:19
Lilli Brockington,1,9.11.2012,17:21,03:45
Wenona Endsley,2,9.11.2012,17:21,23:45
Houston Riess,3,9.11.2012,17:21,00:10
Houston Riess,3,9.11.2012,03:21,03:21
Chana Crowther,4,9.11.2012,17:21,22:37
Chana Crowther,4,9.11.2012,03:21,03:21
Aleisha Lige,5,9.11.2012,17:21,00:23
Modesto Melody,6,9.11.2012,17:21,22:25
Modesto Melody,6,9.11.2012,03:21,03:21
Hassan Lindstedt,7,9.11.2012,17:21,20:17
Hassan Lindstedt,7,9.11.2012,03:21,03:21
Elwood Quarles,8,9.11.2012,17:21,04:09
Marci Luckett,9,9.11.2012,17:21,00:03
Virgilio Godby,10,9.11.2012,17:21,20:15
Virgilio Godby,10,9.11.2012,03:21,03:21
Curtis Duden,11,9.11.2012,17:21,02:57
Kristina Marrinan,12,9.11.2012,17:21,02:12
Kristina Marrinan,12,9.11.2012,03:21,03:21
Lilli Brockington,1,10.11.2012,17:21,04:49
Lilli Brockington,1,10.11.2012,03:21,03:21
Wenona Endsley,2,10.11.2012,17:21,01:39
Houston Riess,3,10.11.2012,17:21,01:46
Houston Riess,3,10.11.2012,03:21,03:21
Chana Crowther,4,10.11.2012,17:21,02:41
Chana Crowther,4,10.11.2012,03:21,03:21
Aleisha Lige,5,10.11.2012,17:21,03:19
Modesto Melody,6,10.11.2012,17:21,00:23
Modesto Melody,6,10.11.2012,03:21,03:21
Hassan Lindstedt,7,10.11.2012,17:21,21:47
Hassan Lindstedt,7,10.11.2012,03:21,03:21
Elwood Quarles,8,10.11.2012,17:21,01:55
Marci Luckett,9,10.11.2012,17:21,02:00
Marci Luckett,9,10.11.2012,03:21,03:21
Virgilio Godby,10,10.11.2012,17:21,04:51
Virgilio Godby,10,10.11.2012,03:21,03:21
Curtis Duden,11,10.11.2012,17:21,22:48
Curtis Duden,11,10.11.2012,03:21,03:21
Lilli Brockington,1,11.11.2012,17:21,01:13
Lilli Brockington,1,11.11.2012,03:21,03:21
Wenona Endsley,2,11.11.2012,17:21,01:14
Houston Riess,3,11.11.2012,17:21,21:12
Chana Crowther,4,11.11.2012,17:21,04:49
Chana Crowther,4,11.11.2012,03:21,03:21
Aleisha Lige,5,11.11.2012,17:21,23:32
Modesto Melody,6,11.11.2012,17:21,03:02
Hassan Lindstedt,7,11.11.2012,17:21,00:10
Elwood Quarles,8,11.11.2012,17:21,21:01
Marci Luckett,9,11.11.2012,17:21,02:41
Virgilio Godby,10,11.11.2012,17:21,22:16
Virgilio Godby,10,11.11.2012,03:21,03:21
Curtis Duden,11,11.11.2012,17:21,20:34
Kristina Marrinan,12,11.11.2012,17:21,03:58
Felisa Diver,13,11.11.2012,17:21,04:08
Lilli Brockington,1,12.11.2012,17:21,20:34
Wenona Endsley,2,12.11.2012,17:21,21:16
Houston Riess,3,12.11.2012,17:21,23:24
Houston Riess,3,12.11.2012,03:21,03:21
Chana Crowther,4,12.11.2012,17:21,04:50
Aleisha Lige,5,12.11.2012,17:21,02:56
Modesto Melody,6,12.11.2012,17:21,23:17
Modesto Melody,6,12.11.2012,03:21,03:21
Hassan Lindstedt,7,12.11.2012,17:21,02:43
Hassan Lindstedt,7,12.11.2012,03:21,03:21
Elwood Quarles,8,12.11.2012,17:21,01:53
Elwood Quarles,8,12.11.2012,03:21,03:21
Marci Luckett,9,12.11.2012,17:21,03:05
Marci Luckett,9,12.11.2012,03:21,03:21
Virgilio Godby,10,12.11.2012,17:21,02:26
Curtis Duden,11,12.11.2012,17:21,03:47
Curtis Duden,11,12.11.2012,03:21,03:21
Kristina Marrinan,12,12.11.2012,17:21,01:17
Felisa Diver,13,12.11.2012,17:21,04:50
Felisa Diver,13,12.11.2012,03:21,03:21
Lilli Brockington,1,13.11.2012,17:21,01:33
Wenona Endsley,2,13.11.2012,17:21,01:26
Houston Riess,3,13.11.2012,17:21,21:55
Chana Crowther,4,13.11.2012,17:21,22:39
Chana Crowther,4,13.11.2012,03:21,03:21
Aleisha Lige,5,13.11.2012,17:21,21:43
Modesto Melody,6,13.11.2012,17:21,03:20
Modesto Melody,6,13.11.2012,03:21,03:21
Hassan Lindstedt,7,13.11.2012,17:21,04:45
Elwood Quarles,8,13.11.2012,17:21,02:21
Marci Luckett,9,13.11.2012,17:21,05:00
Virgilio Godby,10,13.11.2012,17:21,19:28
Virgilio Godby,10,13.11.2012,03:21,03:21
Curtis Duden,11,13.11.2012,17:21,21:01
Kristina Marrinan,12,13.11.2012,17:21,04:59
Kristina Marrinan,12,13.11.2012,03:21,03:21
Felisa Diver,13,13.11.2012,17:21,04:23
Dalia Hoak,14,13.11.2012,17:21,03:47
Shiloh Weis,15,13.11.2012,17:21,23:25
Shiloh Weis,15,13.11.2012,03:21,03:21
Lilli Brockington,1,14.11.2012,17:21,23:28
Wenona Endsley,2,14.11.2012,17:21,03:35
Wenona Endsley,2,14.11.2012,03:21,03:21
Houston Riess,3,14.11.2012,17:21,23:38
Chana Crowther,4,14.11.2012,17:21,23:52
Chana Crowther,4,14.11.2012,03:21,03:21
Aleisha Lige,5,14.11.2012,17:21,20:24
Modesto Melody,6,14.11.2012,17:21,22:22
Modesto Melody,6,14.11.2012,03:21,03:21
Hassan Lindstedt,7,14.11.2012,17:21,02:28
Elwood Quarles,8,14.11.2012,17:21,02:06
Marci Luckett,9,14.11.2012,17:21,05:04
Virgilio Godby,10,14.11.2012,17:21,22:03
Virgilio Godby,10,14.11.2012,03:21,03:21
Lilli Brockington,1,15.11.2012,17:21,00:38
Wenona Endsley,2,15.11.2012,17:21,00:15
Wenona Endsley,2,15.11.2012,03:21,03:21
Houston Riess,3,15.11.2012,17:21,02:37
Houston Riess,3,15.11.2012,03:21,03:21
Chana Crowther,4,15.11.2012,17:21,23:53
Chana Crowther,4,15.11.2012,03:21,03:21
Aleisha Lige,5,15.11.2012,17:21,02:55
Modesto Melody,6,15.11.2012,17:21,03:03
Modesto Melody,6,15.11.2012,03:21,03:21
Hassan Lindstedt,7,15.11.2012,17:21,04:19
Elwood Quarles,8,15.11.2012,17:21,04:00
Marci Luckett,9,15.11.2012,17:21,21:36
Virgilio Godby,10,15.11.2012,17:21,02:22
Curtis Duden,11,15.11.2012,17:21,19:38
Kristina Marrinan,12,15.11.2012,17:21,01:53
Kristina Marrinan,12,15.11.2012,03:21,03:21
Felisa Diver,13,15.11.2012,17:21,05:10
Lilli Brockington,1,16.11.2012,17:21,23:13
Wenona Endsley,2,16.11.2012,17:21,01:50
Wenona Endsley,2,16.11.2012,03:21,03:21
Houston Riess,3,16.11.2012,17:21,23:10
Chana Crowther,4,16.11.2012,17:21,23:02
Aleisha Lige,5,16.11.2012,17:21,02:48
Aleisha Lige,5,16.11.2012,03:21,03:21
Modesto Melody,6,16.11.2012,17:21,19:25
Hassan Lindstedt,7,16.11.2012,17:21,04:11
Hassan Lindstedt,7,16.11.2012,03:21,03:21
Elwood Quarles,8,16.11.2012,17:21,21:16
Elwood Quarles,8,16.11.2012,03:21,03:21
Marci Luckett,9,16.11.2012,17:21,23:40
Marci Luckett,9,16.11.2012,03:21,03:21
Virgilio Godby,10,16.11.2012,17:21,19:34
Virgilio Godby,10,16.11.2012,03:21,03:21
Curtis Duden,11,16.11.2012,17:21,21:03
Kristina Marrinan,12,16.11.2012,17:21,03:51
Kristina Marrinan,12,16.11.2012,03:21,03:21
Felisa Diver,13,16.11.2012,17:21,23:06
Felisa Diver,13,16.11.2012,03:21,03:21
Dalia Hoak,14,16.11.2012,17:21,01:48
Lilli Brockington,1,17.11.2012,17:21,01:28
Wenona Endsley,2,17.11.2012,17:21,19:25
Wenona Endsley,2,17.11.2012,03:21,03:21
Houston Riess,3,17.11.2012,17:21,02:03
Chana Crowther,4,17.11.2012,17:21,01:52
Chana Crowther,4,17.11.2012,03:21,03:21
Aleisha Lige,5,17.11.2012,17:21,21:11
Aleisha Lige,5,17.11.2012,03:21,03:21
Modesto Melody,6,17.11.2012,17:21,05:15
Modesto Melody,6,17.11.2012,03:21,03:21
Hassan Lindstedt,7,17.11.2012,17:21,22:44
Hassan Lindstedt,7,17.11.2012,03:21,03:21
Elwood Quarles,8,17.11.2012,17:21,21:19
Marci Luckett,9,17.11.2012,17:21,23:04
Virgilio Godby,10,17.11.2012,17:21,04:13
Curtis Duden,11,17.11.2012,17:21,01:27
Kristina Marrinan,12,17.11.2012,17:21,23:44
Felisa Diver,13,17.11.2012,17:21,20:39
Dalia Hoak,14,17.11.2012,17:21,19:29
Dalia Hoak,14,17.11.2012,03:21,03:21
Shiloh Weis,15,17.11.2012,17:21,03:08
Lilli Brockington,1,18.11.2012,17:21,03:06
Lilli Brockington,1,18.11.2012,03:21,03:21
Wenona Endsley,2,18.11.2012,17:21,04:12
Wenona Endsley,2,18.11.2012,03:21,03:21
Houston Riess,3,18.11.2012,17:21,03:20
Houston Riess,3,18.11.2012,03:21,03:21
Chana Crowther,4,18.11.2012,17:21,21:24
Chana Crowther,4,18.11.2012,03:21,03:21
Aleisha Lige,5,18.11.2012,17:21,02:58
Modesto Melody,6,18.11.2012,17:21,23:34
Hassan Lindstedt,7,18.11.2012,17:21,19:49
Hassan Lindstedt,7,18.11.2012,03:21,03:21
Elwood Quarles,8,18.11.2012,17:21,01:14
Elwood Quarles,8,18.11.2012,03:21,03:21
Marci Luckett,9,18.11.2012,17:21,21:44
Virgilio Godby,10,18.11.2012,17:21,05:04
Curtis Duden,11,18.11.2012,17:21,00:58
Kristina Marrinan,12,18.11.2012,17:21,01:21
Felisa Diver,13,18.11.2012,17:21,22:45
Felisa Diver,13,18.11.2012,03:21,03:21
Lilli Brockington,1,19.11.2012,17:21,23:05
Lilli Brockington,1,19.11.2012,03:21,03:21
Wenona Endsley,2,19.11.2012,17:21,04:40
Wenona Endsley,2,19.11.2012,03:21,03:21
Houston Riess,3,19.11.2012,17:21,23:54
Houston Riess,3,19.11.2012,03:21,03:21
Chana Crowther,4,19.11.2012,17:21,04:14
Chana Crowther,4,19.11.2012,03:21,03:21
Aleisha Lige,5,19.11.2012,17:21,20:18
Aleisha Lige,5,19.11.2012,03:21,03:21
Modesto Melody,6,19.11.2012,17:21,02:29
Hassan Lindstedt,7,19.11.2012,17:21,00:35
Elwood Quarles,8,19.11.2012,17:21,02:07
Marci Luckett,9,19.11.2012,17:21,00:56
Virgilio Godby,10,19.11.2012,17:21,22:49
Virgilio Godby,10,19.11.2012,03:21,03:21
Curtis Duden,11,19.11.2012,17:21,23:58
Curtis Duden,11,19.11.2012,03:21,03:21
Kristina Marrinan,12,19.11.2012,17:21,21:55
Kristina Marrinan,12,19.11.2012,03:21,03:21
Felisa Diver,13,19.11.2012,17:21,04:08
Lilli Brockington,1,20.11.2012,17:21,03:39
Lilli Brockington,1,20.11.2012,03:21,03:21
Wenona Endsley,2,20.11.2012,17:21,21:02
Wenona Endsley,2,20.11.2012,03:21,03:21
Houston Riess,3,20.11.2012,17:21,23:57
Houston Riess,3,20.11.2012,03:21,03:21
Chana Crowther,4,20.11.2012,17:21,03:44
Aleisha Lige,5,20.11.2012,17:21,01:40
Modesto Melody,6,20.11.2012,17:21,21:29
Hassan Lindstedt,7,20.11.2012,17:21,01:41
Elwood Quarles,8,20.11.2012,17:21,20:40
Elwood Quarles,8,20.11.2012,03:21,03:21
Marci Luckett,9,20.11.2012,17:21,22:47
Virgilio Godby,10,20.11.2012,17:21,03:41
Curtis Duden,11,20.11.2012,17:21,02:21
Curtis Duden,11,20.11.2012,03:21,03:21
Kristina Marrinan,12,20.11.2012,17:21,20:39
Felisa Diver,13,20.11.2012,17:21,19:34
Dalia Hoak,14,20.11.2012,17:21,03:57
Lilli Brockington,1,21.11.2012,17:21,02:16
Wenona Endsley,2,21.11.2012,17:21,21:05
Houston Riess,3,21.11.2012,17:21,04:31
Chana Crowther,4,21.11.2012,17:21,23:54
Chana Crowther,4,21.11.2012,03:21,03:21
Aleisha Lige,5,21.11.2012,17:21,21:29
Aleisha Lige,5,21.11.2012,03:21,03:21
Modesto Melody,6,21.11.2012,17:21,20:07
Hassan Lindstedt,7,21.11.2012,17:21,04:57
Elwood Quarles,8,21.11.2012,17:21,23:00
Marci Luckett,9,21.11.2012,17:21,01:53
Marci Luckett,9,21.11.2012,03:21,03:21
Virgilio Godby,10,21.11.2012,17:21,21:17
Curtis Duden,11,21.11.2012,17:21,00:23
Kristina Marrinan,12,21.11.2012,17:21,04:17
Lilli Brockington,1,22.11.2012,17:21,02:12
Lilli Brockington,1,22.11.2012,03:21,03:21
Wenona Endsley,2,22.11.2012,17:21,19:43
Houston Riess,3,22.11.2012,17:21,02:13
Houston Riess,3,22.11.2012,03:21,03:21
Chana Crowther,4,22.11.2012,17:21,21:09
Chana Crowther,4,22.11.2012,03:21,03:21
Aleisha Lige,5,22.11.2012,17:21,02:43
Modesto Melody,6,22.11.2012,17:21,20:37
Hassan Lindstedt,7,22.11.2012,17:21,02:53
Hassan Lindstedt,7,22.11.2012,03:21,03:21
Elwood Quarles,8,22.11.2012,17:21,05:05
Marci Luckett,9,22.11.2012,17:21,22:46
Marci Luckett,9,22.11.2012,03:21,03:21
Virgilio Godby,10,22.11.2012,17:21,04:35
Curtis Duden,11,22.11.2012,17:21,23:55
Kristina Marrinan,12,22.11.2012,17:21,20:55
Lilli Brockington,1,23.11.2012,17:21,23:57
Lilli Brockington,1,23.11.2012,03:21,03:21
Wenona Endsley,2,23.11.2012,17:21,05:12
Houston Riess,3,23.11.2012,17:21,00:25
Chana Crowther,4,23.11.2012,17:21,00:45
Chana Crowther,4,23.11.2012,03:21,03:21
Aleisha Lige,5,23.11.2012,17:21,01:15
Modesto Melody,6,23.11.2012,17:21,00:16
Hassan Lindstedt,7,23.11.2012,17:21,23:49
Hassan Lindstedt,7,23.11.2012,03:21,03:21
Elwood Quarles,8,23.11.2012,17:21,03:05
Elwood Quarles,8,23.11.2012,03:21,03:21
Marci Luckett,9,23.11.2012,17:21,03:25
Marci Luckett,9,23.11.2012,03:21,03:21
Virgilio Godby,10,23.11.2012,17:21,19:38
Virgilio Godby,10,23.11.2012,03:21,03:21
Curtis Duden,11,23.11.2012,17:21,00:57
Kristina Marrinan,12,23.11.2012,17:21,22:16
Kristina Marrinan,12,23.11.2012,03:21,03:21
Lilli Brockington,1,24.11.2012,17:21,02:53
Lilli Brockington,1,24.11.2012,03:21,03:21
Wenona Endsley,2,24.11.2012,17:21,03:46
Houston Riess,3,24.11.2012,17:21,23:31
Chana Crowther,4,24.11.2012,17:21,19:22
Aleisha Lige,5,24.11.2012,17:21,20:17
Aleisha Lige,5,24.11.2012,03:21,03:21
Modesto Melody,6,24.11.2012,17:21,21:41
Modesto Melody,6,24.11.2012,03:21,03:21
Hassan Lindstedt,7,24.11.2012,17:21,01:49
Elwood Quarles,8,24.11.2012,17:21,22:24
Marci Luckett,9,24.11.2012,17:21,20:05
Virgilio Godby,10,24.11.2012,17:21,19:59
Virgilio Godby,10,24.11.2012,03:21,03:21
Curtis Duden,11,24.11.2012,17:21,22:38
Lilli Brockington,1,25.11.2012,17:21,22:09
Wenona Endsley,2,25.11.2012,17:21,02:52
Wenona Endsley,2,25.11.2012,03:21,03:21
Houston Riess,3,25.11.2012,17:21,00:44
Houston Riess,3,25.11.2012,03:21,03:21
Chana Crowther,4,25.11.2012,17:21,21:13
Chana Crowther,4,25.11.2012,03:21,03:21
Aleisha Lige,5,25.11.2012,17:21,23:26
Modesto Melody,6,25.11.2012,17:21,22:54
Hassan Lindstedt,7,25.11.2012,17:21,23:44
Elwood Quarles,8,25.11.2012,17:21,01:27
Marci Luckett,9,25.11.2012,17:21,01:03
Marci Luckett,9,25.11.2012,03:21,03:21
Virgilio Godby,10,25.11.2012,17:21,22:49
Curtis Duden,11,25.11.2012,17:21,20:40
Curtis Duden,11,25.11.2012,03:21,03:21
Lilli Brockington,1,26.11.2012,17:21,02:32
Lilli Brockington,1,26.11.2012,03:21,03:21
Wenona Endsley,2,26.11.2012,17:21,04:09
Wenona Endsley,2,26.11.2012,03:21,03:21
Houston Riess,3,26.11.2012,17:21,01:59
Chana Crowther,4,26.11.2012,17:21,05:20
Chana Crowther,4,26.11.2012,03:21,03:21
Aleisha Lige,5,26.11.2012,17:21,21:50
Aleisha Lige,5,26.11.2012,03:21,03:21
Modesto Melody,6,26.11.2012,17:21,03:59
Modesto Melody,6,26.11.2012,03:21,03:21
Hassan Lindstedt,7,26.11.2012,17:21,20:23
Elwood Quarles,8,26.11.2012,17:21,02:06
Marci Luckett,9,26.11.2012,17:21,00:55
Virgilio Godby,10,26.11.2012,17:21,03:54
Virgilio Godby,10,26.11.2012,03:21,03:21
Curtis Duden,11,26.11.2012,17:21,23:11
Curtis Duden,11,26.11.2012,03:21,03:21
Kristina Marrinan,12,26.11.2012,17:21,20:31
Kristina Marrinan,12,26.11.2012,03:21,03:21
Felisa Diver,13,26.11.2012,17:21,22:37
Felisa Diver,13,26.11.2012,03:21,03:21
Dalia Hoak,14,26.11.2012,17:21,22:34
Shiloh Weis,15,26.11.2012,17:21,00:53
Lilli Brockington,1,27.11.2012,17:21,01:34
Lilli Brockington,1,27.11.2012,03:21,03:21
Wenona Endsley,2,27.11.2012,17:21,22:48
Wenona Endsley,2,27.11.2012,03:21,03:21
Houston Riess,3,27.11.2012,17:21,00:16
Chana Crowther,4,27.11.2012,17:21,02:29
Aleisha Lige,5,27.11.2012,17:21,21:59
Modesto Melody,6,27.11.2012,17:21,02:29
Hassan Lindstedt,7,27.11.2012,17:21,20:28
Elwood Quarles,8,27.11.2012,17:21,23:10
Marci Luckett,9,27.11.2012,17:21,22:48
Virgilio Godby,10,27.11.2012,17:21,04:42
Virgilio Godby,10,27.11.2012,03:21,03:21
Curtis Duden,11,27.11.2012,17:21,04:15
Kristina Marrinan,12,27.11.2012,17:21,23:39
Felisa Diver,13,27.11.2012,17:21,23:53
Felisa Diver,13,27.11.2012,03:21,03:21
Dalia Hoak,14,27.11.2012,17:21,21:13
Dalia Hoak,14,27.11.2012,03:21,03:21
Shiloh Weis,15,27.11.2012,17:21,21:48
Shiloh Weis,15,27.11.2012,03:21,03:21
Lilli Brockington,1,28.11.2012,17:21,23:44
Lilli Brockington,1,28.11.2012,03:21,03:21
Wenona Endsley,2,28.11.2012,17:21,23:17
Houston Riess,3,28.11.2012,17:21,02:44
Houston Riess,3,28.11.2012,03:21,03:21
Chana Crowther,4,28.11.2012,17:21,22:06
Chana Crowther,4,28.11.2012,03:21,03:21
Aleisha Lige,5,28.11.2012,17:21,20:07
